"museum_id","museum_name","museum_type","latitude","longitude","locale_code_nces","county_code_fips","state_code_fips","region_code_aam","tax_period","income","revenue","city","state","zip_code","less_than_HS","HS_diploma","some_college","bachelors","median_income"
8401200651,"FAIRCHILD TROPICAL BOTANIC GARDEN","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",25.67294,-80.27824,2,86,12,3,201310,24085585,10039183,"MIAMI","FL",33156,9.7,15.6,54,20.8,51560
8401201281,"FLAGLER BEACH HISTORICAL MUSEUM","HISTORY MUSEUM",29.47232,-81.13492,2,35,12,3,201312,0,0,"FLAGLER BEACH","FL",32136,20.4,19.6,60,0,39211
8401200785,"FLAGLER COUNTY HISTORICAL SOCIETY","HISTORIC PRESERVATION",29.44809,-81.34045,4,35,12,3,201312,0,0,"BUNNELL","FL",32110,23.9,45.8,30,0.3,26135
8401200716,"FLORIDA MILITARY AVIATION MUSEUM","GENERAL MUSEUM",27.96562,-82.79766,1,103,12,3,NA,NA,NA,"CLEARWATER","FL",33873,38.9,39,22.1,0,23796
8401201021,"FLORIDA MUSEUM FOR WOMEN ARTISTS","GENERAL MUSEUM",29.03773,-81.30421,2,127,12,3,201312,160280,138568,"DELAND","FL",32720,15.3,20.9,61.6,2.2,26770
8401200781,"FLORIDA RAILROAD MUSEUM","HISTORY MUSEUM",27.54684,-82.461,2,81,12,3,201406,484643,420274,"PARRISH","FL",34219,19.7,29.6,42.3,8.4,41646
8401201286,"FORT CAROLINE NATIONAL MEMORIAL","GENERAL MUSEUM",30.37946,-81.50248,1,31,12,3,NA,NA,NA,"JACKSONVILLE","FL",32225,10.1,34.2,46.7,9,39539
8401201288,"FORT CAROLINE NATIONAL MEMORIAL TIMUCUAN ECOLOGICAL & HISTORIC PRESERVE NATIONAL PARK","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",30.37946,-81.50248,1,31,12,3,NA,NA,NA,"JACKSONVILLE","FL",32225,10.1,34.2,46.7,9,39539
8401200222,"FORT MYERS - BURROUGHS HOME","HISTORIC PRESERVATION",26.64693,-81.86539,1,71,12,3,201312,334103,308630,"FORT MYERS","FL",33901,33.7,25.3,35.1,5.9,26476
8401200180,"FORT MYERS HISTORICAL MUSEUM","HISTORIC PRESERVATION",26.62136,-81.87161,1,NA,12,3,NA,NA,NA,"FORT MYERS","FL",33901,33.7,25.3,35.1,5.9,26476
8401200374,"GASPARILLA ISLAND MARITIME MUSEUM","GENERAL MUSEUM",26.75044,-82.26074,4,NA,12,3,201412,0,0,"BOCA GRANDE","FL",33921,18.3,10,51.7,20,30250
8401200904,"GENESIS ZOOLOGICAL CENTER","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",28.06223,-81.82356,2,105,12,3,201412,0,0,"AUBURNDALE","FL",33868,29.9,41.1,27.9,1.1,31296
8401201019,"GENEVA HISTORICAL AND GENEALOGICAL SOCIETY","HISTORIC PRESERVATION",28.73544,-81.11484,4,117,12,3,201412,0,0,"GENEVA","FL",32732,21.8,38.8,39.4,0,31078
8401200704,"GLADES HISTORICAL SOCIETY","HISTORIC PRESERVATION",26.68118,-80.66862,3,99,12,3,201405,0,0,"BELLE GLADE","FL",33430,31.8,38.2,28.3,1.6,22112
8409400935,"GLAZER CHILDREN'S MUSEUM","CHILDREN'S MUSEUM",27.94976,-82.46197,1,57,12,3,NA,NA,NA,"TAMPA","FL",33602,11.8,14.6,35.4,38.2,50932
8401201045,"GRACEVILLE HISTORICAL SOCIETY","HISTORIC PRESERVATION",30.93751,-85.51714,4,63,12,3,201412,0,0,"GRACEVILLE","FL",32440,7,30.9,57.2,4.9,26286
8409500488,"GREAT EXPLORATIONS CHILDREN'S MUSEUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",27.79004,-82.63846,2,103,12,3,NA,NA,NA,"SAINT PETERSBURG","FL",33704,17.7,17.5,43.3,21.5,41677
8401201063,"GREATER UMATILLA HISTORICAL SOCIETY","HISTORIC PRESERVATION",28.94743,-81.69703,4,NA,12,3,201406,0,0,"UMATILLA","FL",32784,32.1,28.2,39.7,0,32203
8401201277,"GREEN ACRES HISTORICAL SOCIETY","HISTORIC PRESERVATION",26.62575,-80.13674,2,99,12,3,NA,NA,NA,"GREENACRES","FL",33463,23.7,27.5,45.9,2.9,27492
8401200021,"GREGGORY HOUSE","HISTORIC PRESERVATION",30.5632,-84.94689,4,77,12,3,NA,NA,NA,"BRISTOL","FL",32321,28.1,24.5,41.4,6,27391
8401200370,"GROVELAND HISTORICAL SOCIETY","HISTORIC PRESERVATION",28.5581,-81.85789,2,69,12,3,201312,0,0,"GROVELAND","FL",34736,49.9,9.2,32,9,30527
8401200407,"GULF COAST HERITAGE ASSOCIATION","HISTORIC PRESERVATION",27.20128,-82.49039,2,115,12,3,201406,756065,658990,"OSPREY","FL",34229,8.9,21.4,57.2,12.5,34426
8409500503,"HARBOR BRANCH OCEANOGRAPHIC INSTITUTE OCEAN DISCOVERY CENTER","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",27.48209,-80.35328,4,NA,12,3,NA,NA,NA,"FORT PIERCE","FL",34946,24,48.4,25.1,2.5,21599
8409502185,"HARRY P. LEU GARDENS","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",28.56822,-81.3553,1,95,12,3,NA,NA,NA,"ORLANDO","FL",32803,4.4,33.7,42.1,19.8,42138
8401201057,"HARRY T & HARRIETTE V MOORE CULTURAL COMPLEX","HISTORY MUSEUM",28.39197,-80.79294,2,NA,12,3,201212,21216,21216,"MIAMI","FL",32926,15.4,33.4,40.8,10.4,30136
8401200292,"HENRY MORRISON FLAGLER MUSEUM","HISTORY MUSEUM",26.71423,-80.04164,2,99,12,3,201312,6877259,4144898,"PALM BEACH","FL",33480,8.2,13.4,47.8,30.6,48293
8401201026,"HENRY NEHRLING SOCIETY","HISTORIC PRESERVATION",28.54207,-81.52579,2,95,12,3,201405,43389,38021,"GOTHA","FL",34734,7.7,18.4,72.3,1.6,40732
8401200181,"HIBEL MUSEUM OF ART","ART MUSEUM",26.89165,-80.12116,2,99,12,3,NA,NA,NA,"ABACOA JUPITER","FL",33458,17.3,27.7,43.1,11.9,40674
8401201140,"HISTORIC PRESERVATION ASSOCIATION OF CORAL GABLES","HISTORIC PRESERVATION",25.75079,-80.27441,2,86,12,3,201312,0,0,"CORAL GABLES","FL",33134,12.6,18,49,20.4,39396
8401200890,"HISTORICAL SOCIETY OF FORT MEADE FLORIDA","HISTORIC PRESERVATION",27.75644,-81.80501,3,105,12,3,201312,14065,9767,"FORT MEADE","FL",33841,21.8,35.4,35.7,7.1,26185
8401201081,"HISTORICAL SOCIETY OF PALM BEACH COUNTY","HISTORIC PRESERVATION",26.71338,-80.0577,1,99,12,3,201404,762078,601648,"WEST PALM BEACH","FL",33401,10.9,21.6,58.9,8.7,34090
8401200560,"HORSESHOE LIBRARY AND MUSEUM CORP","GENERAL MUSEUM",29.51474,-83.26031,4,NA,12,3,201410,0,0,"HORSESHOE BEACH","FL",32648,0,100,0,0,31875
8409502218,"HORTICULTURAL ARTS & PARK INSTITUTE","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",29.08124,-82.26247,4,83,12,3,NA,NA,NA,"OCALA","FL",34481,5.4,31.6,43.9,19,21045
8409500533,"IMAGINARIUM SCIENCE CENTER","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",26.64082,-81.8584,4,71,12,3,NA,NA,NA,"FORT MYERS","FL",33916,28.8,33.2,35.6,2.4,23359
8401200762,"INDIAN ROCKS HISTORICAL MUSEUM","HISTORIC PRESERVATION",27.88017,-82.84651,2,NA,12,3,201410,0,0,"INDIAN ROCKS BEACH","FL",33785,6.5,32.4,54.3,6.8,43017
8401200597,"INSPIRE SPACE ED","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",30.16209,-81.60009,1,31,12,3,NA,NA,NA,"JACKSONVILLE","FL",32258,4.2,39.6,38.4,17.8,49461
8401201037,"INTERNATIONAL INDEPENDENT SHOWMEN'S MUSEUM","HISTORY MUSEUM",27.86429,-82.37731,2,57,12,3,201410,72689,NA,"RIVERVIEW","FL",33534,42.3,30.7,21.4,5.6,31729
8401200523,"JAY HISTORICAL SOCIETY","HISTORIC PRESERVATION",30.95297,-87.14804,4,113,12,3,201412,0,0,"JAY","FL",32565,24.2,20.1,50.2,5.5,33389
8401200902,"KATHLEEN AREA HISTORICAL SOCIETY","HISTORIC PRESERVATION",28.16486,-82.011,2,105,12,3,201412,0,0,"LAKELAND","FL",33849,10.8,35,54.2,0,38919
8401201252,"KEY WEST HARRY S. TRUMAN FOUNDATION","GENERAL MUSEUM",24.55575,-81.80663,3,87,12,3,201312,204804,130086,"KEY WEST","FL",33040,14.7,32.8,47.9,4.5,30269
8401201287,"KINGSLEY PLANTATION TIMUCUAN ECOLOGICAL & HISTORIC PRESERVE NATIONAL PARK SERVICE","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",30.43911,-81.43771,2,31,12,3,NA,NA,NA,"JACKSONVILLE","FL",32226,20.5,53.7,21.3,4.4,42552
8401200708,"LAKE COUNTY HISTORICAL SOCIETY","HISTORIC PRESERVATION",28.79703,-81.73264,4,69,12,3,201409,0,0,"TAVARES","FL",32778,34.1,34.6,30.3,1,25283
8401201232,"LAKE MARY HISTORICAL SOCIETY","HISTORIC PRESERVATION",28.75731,-81.32215,2,117,12,3,201112,0,0,"LAKE MARY","FL",32746,6,30.4,53.2,10.5,41371
8401201051,"LEEPA RATTNER MUSEUM OF ART","ART MUSEUM",28.12283,-82.75962,2,103,12,3,201403,172425,133648,"TARPON SPRINGS","FL",34688,9.4,40.7,40.7,9.1,45634
8409500105,"LION COUNTRY SAFARI","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",26.70803,-80.32244,4,99,12,3,NA,NA,NA,"LOXAHATCHEE","FL",33470,12.6,39.6,43.8,4.1,40429
8401200142,"LITTLE WHITE HOUSE","HISTORIC PRESERVATION",24.55575,-81.80663,3,87,12,3,201312,204804,130086,"KEY WEST","FL",33040,14.7,32.8,47.9,4.5,30269
8401200930,"LIVING LEGENDS AUTO RACING","GENERAL MUSEUM",29.16505,-81.00071,2,127,12,3,201312,79819,79819,"SOUTH DAYTONA","FL",32129,7.2,26.6,52.4,13.8,32899
8409500612,"LOGGERHEAD MARINELIFE CENTER","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",26.8869,-80.05885,2,99,12,3,NA,NA,NA,"JUNO BEACH","FL",33408,3.5,47.9,38.1,10.5,41637
8401201262,"LOXAHATCHEE BATTLEFIELD PRESERVATIONISTS","HISTORIC PRESERVATION",26.5298,-80.10774,2,NA,12,3,201412,0,0,"JUNIPER","FL",33436,21.4,23.8,47.8,7,34829
8401201297,"LYONIA ENVIRONMENTAL CENTER","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",28.9301,-81.22455,1,127,12,3,NA,NA,NA,"DELTONA","FL",32725,18.2,27.2,47.9,6.8,30121
8401201294,"MACARTHUR BEACH STATE PARK","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",26.83841,-80.04396,2,99,12,3,201312,1009339,959344,"NORTH PALM BEACH","FL",33408,3.5,47.9,38.1,10.5,41637
8401200105,"MAITLAND HISTORICAL SOCIETY","HISTORIC PRESERVATION",28.62603,-81.36616,2,95,12,3,201309,1001132,858063,"MAITLAND","FL",32751,5.2,28.1,50.6,16,45234
8409401151,"MAN IN THE SEA MUSEUM","GENERAL MUSEUM",30.22932,-85.89708,1,5,12,3,NA,NA,NA,"PANAMA CITY","FL",32413,17,18,60.5,4.6,29956
8401200539,"MARINE DISCOVERY CENTER","GENERAL MUSEUM",29.0362,-80.91913,4,127,12,3,201312,421805,421805,"NEW SMYRNA","FL",32169,9.4,22.6,58.3,9.8,34368
8401201299,"MARJORY STONEMAN DOUGLAS BISCAYNE NATURE CENTER","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",25.70145,-80.1619,2,86,12,3,201309,465295,423249,"KEY BISCAYNE","FL",33149,14.5,14.8,51.1,19.6,71709
8409500638,"MARVIN DEKELBOUM PLANETARIUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",26.66962,-80.0677,1,99,12,3,NA,NA,NA,"WEST PALM BEACH","FL",33405,30.8,24,36,9.3,26597
8401200128,"MIAMI ART SPACE","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",25.80933,-80.20081,1,86,12,3,201309,48536853,48175733,"MIAMI","FL",33127,33.7,37,28.1,1.2,19935
8409500654,"MIAMI SPACE TRANSIT PLANETARIUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",25.74723,-80.21079,2,86,12,3,NA,NA,NA,"MIAMI","FL",33129,4.8,52.3,30.7,12.1,44226
8401200832,"MICANOPY HISTORICAL SOCIETY & MUSEUM","HISTORIC PRESERVATION",29.50728,-82.2799,4,1,12,3,201412,0,0,"MICANOPY","FL",32667,16.9,37.3,36.7,9,37175
8401201064,"MIDDLE DISTRICT OF FLORIDA HISTORICAL SOCIETY","HISTORIC PRESERVATION",28.54291,-81.38386,1,95,12,3,201312,0,0,"ORLANDO","FL",32801,6.8,19.1,27.2,46.9,48081
8401201226,"MILITARY HERITAGE MUSEUM","GENERAL MUSEUM",26.91473,-82.04906,2,NA,12,3,201312,294213,284377,"PUNTA GORDA","FL",33950,50.2,22.7,22.5,4.5,30350
8401200610,"MILITARY MUSEUM","HISTORY MUSEUM",29.99483,-81.71847,2,19,12,3,201412,0,0,"GREEN COVE SPRINGS","FL",32043,15.6,32.8,44.2,7.3,33611
8401201306,"MODERNISM MUSEUM MOUNT DORA","GENERAL MUSEUM",28.79981,-81.64407,2,69,12,3,NA,NA,NA,"MOUNT DORA","FL",32757,16.5,15.4,61.8,6.2,31231
8409500677,"MOSI (MUSEUM OF SCIENCE & INDUSTRY)","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",28.05434,-82.40553,1,57,12,3,NA,NA,NA,"TAMPA","FL",33617,9.6,36.5,42.8,11.2,31422
8409500120,"MOTE MARINE LABORATORY & AQUARIUM","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",27.3337,-82.57772,1,115,12,3,NA,NA,NA,"SARASOTA","FL",34236,27.8,24.7,40.2,7.3,32260
8409502363,"MOUNTS BOTANICAL GARDEN","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",26.68569,-80.11193,2,99,12,3,NA,NA,NA,"WEST PALM BEACH","FL",33415,21.4,39.1,36.8,2.7,25122
8401200944,"MULBERRY PHOSPHATE MUSEUM","GENERAL MUSEUM",27.89391,-81.97361,2,105,12,3,NA,NA,NA,"MULBERRY","FL",33860,22.2,42.5,32,3.2,32858
8401201071,"MUSEUM OF ART","ART MUSEUM",26.11961,-80.14281,1,11,12,3,NA,NA,NA,"FORT LAUDERDALE","FL",33301,28.7,22.3,28.2,20.7,54875
8409500683,"MUSEUM OF ARTS & SCIENCES PLANETARIUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",29.19732,-81.03836,1,127,12,3,NA,NA,NA,"DAYTONA BEACH","FL",32114,6.5,23,62.5,8,21997
8409500684,"MUSEUM OF ARTS AND SCIENCES","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",29.19944,-81.03764,1,127,12,3,201309,4918079,2919605,"DAYTONA BEACH","FL",32114,6.5,23,62.5,8,21997
8401200506,"MUSEUM OF DINOSAURS AND ANCIENT CULTURES","HISTORY MUSEUM",28.35781,-80.60923,2,9,12,3,201412,0,0,"COCOA BEACH","FL",32931,6.8,27.3,58.9,7,32066
8401200942,"MUSEUM OF FLORIDA'S ART & CULTURE","ART MUSEUM",27.56983,-81.51342,4,55,12,3,NA,NA,NA,"AVON PARK","FL",33876,31.4,18.2,50.4,0,27314
8401200750,"MUSEUM OF MARITIME HISTORY","GENERAL MUSEUM",25.76846,-80.2033,1,86,12,3,NA,NA,NA,"MIAMI","FL",33130,28.4,35.1,23.3,13.2,18156
8401200836,"MUSEUM OF NATURAL HISTORY ASSOCIATION","NATURAL HISTORY MUSEUM",28.01763,-82.45711,1,57,12,3,NA,NA,NA,"TAMPA","FL",33604,17.4,36.2,39.4,7,27234
8401200886,"MUSEUM OF THE ISLANDS SOCIETY","GENERAL MUSEUM",26.53442,-82.09206,4,NA,12,3,201412,0,0,"ST JAMES CITY","FL",33956,0,56.3,43.8,0,37313
8401200677,"NAPLES ART ASSOCIATION","GENERAL MUSEUM",26.14096,-81.79798,1,21,12,3,201309,1115017,1000387,"NAPLES","FL",34102,13.4,39.5,44,3.1,44598
8409502368,"NAPLES ZOO AT CARIBBEAN GARDENS","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",26.16628,-81.7911,1,21,12,3,NA,NA,NA,"NAPLES","FL",34102,13.4,39.5,44,3.1,44598
8401201119,"NATIONAL ART EXHIBITIONS OF THE MENTALLY ILL","ART MUSEUM",25.76801,-80.23167,1,86,12,3,201406,58042,58042,"MIAMI","FL",33135,22.4,40.3,30.2,7.1,20541
8401201247,"NATIONAL AVIATION AND TRANSPORTATION MUSEUM","GENERAL MUSEUM",30.28896,-81.8161,1,31,12,3,NA,NA,NA,"JACKSONVILLE","FL",32221,20.1,42,31.2,6.6,35849
8401201087,"NAVAL AVIATION MUSEUM FOUNDATION","GENERAL MUSEUM",30.34796,-87.30181,2,33,12,3,201312,10469868,6408010,"PENSACOLA","FL",32508,1.4,57.3,37.7,3.5,30221
8401200874,"NORTH FLORIDA RAILWAY MUSEUM","GENERAL MUSEUM",29.98043,-81.66014,2,19,12,3,NA,NA,NA,"GREEN COVE SPRINGS","FL",32043,15.6,32.8,44.2,7.3,33611
8401201301,"OAKLAND NATURE CENTER","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",28.29169,-81.42078,1,97,12,3,NA,NA,NA,"KISSIMMEE","FL",34741,19.4,33,41.6,6,22012
8401200071,"OLD FLORIDA MUSEUM","GENERAL MUSEUM",29.91741,-81.32243,2,109,12,3,NA,NA,NA,"SAINT AUGUSTINE","FL",32084,16.2,31.2,45.3,7.2,25772
8401200062,"OLD SAINT AUGUSTINE VILLAGE MUSEUM","GENERAL MUSEUM",29.88999,-81.31233,2,109,12,3,NA,NA,NA,"SAINT AUGUSTINE","FL",32084,16.2,31.2,45.3,7.2,25772
8401200064,"OLD TOWN HALL HISTORY CENTER","HISTORIC PRESERVATION",28.05638,-80.55647,2,9,12,3,201412,0,0,"MELBOURNE BEACH","FL",32951,5.1,33.8,51.2,9.9,35417
8401200637,"OLDEN DAYS FINE ARTS MUSEUM","GENERAL MUSEUM",28.18661,-82.42898,2,101,12,3,NA,NA,NA,"LAND O LAKES","FL",34639,8.3,39.1,48.3,4.3,41134
8401200663,"ORLANDO MUSEUM OF ART","ART MUSEUM",28.57269,-81.36514,1,95,12,3,201406,5635980,5133429,"ORLANDO","FL",32803,4.4,33.7,42.1,19.8,42138
8401200690,"PALM BEACH MARITIME MUSEUM","GENERAL MUSEUM",26.74948,-80.07192,1,NA,12,3,201406,4246181,4246181,"WEST PALM BEACH","FL",33407,33.8,31.2,28.7,6.3,26636
8409500144,"PALM BEACH ZOO","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",26.666,-80.06976,1,99,12,3,NA,NA,NA,"WEST PALM BEACH","FL",33405,30.8,24,36,9.3,26597
8401200936,"PANHANDLE PIONEER SETTLEMENT","HISTORIC PRESERVATION",30.44097,-85.06106,4,NA,12,3,201312,121443,95632,"BLOUNTSTOWN","FL",32424,24,38.5,37.5,0,25687
8409500912,"PARKER MANATEE AQUARIUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",27.49824,-82.5719,1,81,12,3,NA,NA,NA,"BRADENTON","FL",34205,22.8,50.3,25.5,1.4,26582
8409500746,"PATRICIA AND PHILLIP FROST MUSEUM OF SCIENCE","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",25.74745,-80.21031,1,86,12,3,NA,NA,NA,"MIAMI","FL",33129,4.8,52.3,30.7,12.1,44226
8409401023,"PENSACOLA CHILDREN'S MUSEUM","CHILDREN'S MUSEUM",30.40918,-87.21166,1,33,12,3,NA,NA,NA,"PENSACOLA","FL",32502,11.2,41,47.8,0,31842
8401200666,"PENSACOLA HISTORICAL MUSEUM","HISTORIC PRESERVATION",30.40865,-87.2113,1,33,12,3,NA,NA,NA,"PENSACOLA","FL",32502,11.2,41,47.8,0,31842
8401200761,"PEREZ ART MUSEUM MIAMI","ART MUSEUM",25.76846,-80.2033,1,86,12,3,201309,60691266,55305993,"MIAMI","FL",33130,28.4,35.1,23.3,13.2,18156
8401200300,"PETRIFIED CREATURES MUSEUM OF NATURAL HISTORY","NATURAL HISTORY MUSEUM",26.83825,-80.0893,2,NA,12,3,201412,0,0,"RICHFIELD SPRINGS","FL",33410,10.9,33.9,40.8,14.5,40563
8409502412,"PINECREST GARDENS","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",25.66819,-80.28397,2,86,12,3,NA,NA,NA,"PINECREST","FL",33156,9.7,15.6,54,20.8,51560
8401200078,"PINELLAS COUNTY AFRICAN","HISTORIC PRESERVATION",27.98081,-82.79052,1,103,12,3,201212,0,0,"CLEARWATER","FL",33755,26.7,41.6,26.9,4.8,28919
8401200938,"PINELLAS PIONEER SETTLEMENT","GENERAL MUSEUM",27.73936,-82.6751,1,103,12,3,201412,0,0,"ST PETERSBURG","FL",33712,15.2,39.5,41.2,4.1,28482
8401200085,"PIONEER FLORIDA MUSEUM","HISTORY MUSEUM",28.42466,-82.21473,4,NA,12,3,201409,147132,120714,"DADE CITY","FL",33523,18.6,41.1,37,3.3,24314
8409500768,"PLANETARIUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",27.79237,-82.7463,1,103,12,3,NA,NA,NA,"ST PETERSBURG","FL",33710,7.3,28,58.1,6.6,32423
8401200724,"PLANTATION HISTORICAL SOCIETY","HISTORIC PRESERVATION",26.12724,-80.24364,2,11,12,3,201405,15785,10407,"PLANTATION","FL",33317,23.7,24.1,42.6,9.7,33503
8401200497,"PURVIS YOUNG ART MUSEUM","ART MUSEUM",26.13242,-80.14345,1,11,12,3,NA,NA,NA,"FORT LAUDERDALE","FL",33127,33.7,37,28.1,1.2,19935
8401200533,"RILEY HOUSE MUSEUM","GENERAL MUSEUM",30.43937,-84.27731,1,73,12,3,201312,340056,340056,"TALLEHASSEE","FL",32301,8.9,11.5,66.7,12.9,33325
8401201302,"RIVER CENTER","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",26.91944,-80.07666,2,NA,12,3,NA,NA,NA,"JUPITER","FL",33477,7,54.8,24.6,13.7,45722
8401200350,"RIVER OF LAKES HERITAGE CORRIDOR","HISTORY MUSEUM",29.028,-81.30383,2,127,12,3,201412,0,0,"DELAND","FL",32720,15.3,20.9,61.6,2.2,26770
8401201094,"RIVERSIDE-AVONDALE PRESERVATION","HISTORIC PRESERVATION",30.31065,-81.69215,1,31,12,3,201312,483817,482304,"JACKSONVILLE","FL",32204,6.8,15.4,51.8,26,31342
8401200376,"ROAD TO VICTORY MILITARY MUSEUM","GENERAL MUSEUM",27.19111,-80.24853,2,85,12,3,201312,17557,17557,"STUART","FL",34994,22.9,35.6,33.8,7.7,27465
8401201295,"ROOKERY BAY","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",26.05139,-81.70841,2,21,12,3,201406,402366,289478,"NAPLES","FL",34113,50.5,30.2,18.2,1,26791
8401200926,"ROSSETTER HOUSE FOUNDATION","HISTORIC PRESERVATION",28.3542,-80.72636,2,9,12,3,201306,1077499,NA,"COCOA","FL",32922,26.8,34,36.5,2.7,21088
8409500192,"SAINT AUGUSTINE ALLIGATOR FARM","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",29.88362,-81.28999,2,109,12,3,NA,NA,NA,"SAINT AUGUSTINE","FL",32080,3.5,29.2,51,16.3,35691
8401200299,"SANIBEL HISTORICAL MUSEUM AND VILLAGE","HISTORIC PRESERVATION",26.439,-82.07175,4,71,12,3,201309,251171,208535,"SANIBEL","FL",33957,24.4,24.4,51.2,0,45635
8409500861,"SAUNDERS PLANETARIUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",28.05434,-82.40553,1,57,12,3,NA,NA,NA,"TAMPA","FL",33617,9.6,36.5,42.8,11.2,31422
8401201303,"SAWGRASS NATURE CENTER & WILDLIFE HOSPITAL","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",26.2687,-80.29427,2,11,12,3,201412,270764,242510,"CORAL SPRINGS","FL",33065,14.2,36,45.2,4.6,31072
8409500864,"SCIENCE AND DISCOVERY CENTER OF NORTHWEST FLORIDA","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",30.17918,-85.66364,4,5,12,3,NA,NA,NA,"PANAMA CITY","FL",32405,20.3,25.2,44.9,9.6,30509
8409500182,"SEAWORLD ORLANDO","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",28.40739,-81.47165,4,95,12,3,NA,NA,NA,"ORLANDO","FL",32821,4.8,22.4,39.7,33.1,27812
8401200627,"SEMINOLE COUNTY HISTORICAL SOCIETY","HISTORIC PRESERVATION",28.76359,-81.27794,1,NA,12,3,201412,0,0,"SANFORD","FL",32773,23.2,30.5,34,12.3,29357
8401200817,"SERVICE LEAGUE OF THE SOUTH FLORIDA MUSEUM","GENERAL MUSEUM",27.49824,-82.5719,1,81,12,3,201404,0,0,"BRADENTON","FL",34205,22.8,50.3,25.5,1.4,26582
8401200851,"SHELL MUSEUM AND EDUCATIONAL FOUNDATION","GENERAL MUSEUM",26.43826,-82.09104,4,71,12,3,201312,3631276,2501950,"SANIBEL","FL",33957,24.4,24.4,51.2,0,45635
8401200995,"SMALL WORLD ZOOLOGICAL GARDENS","ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",28.24639,-82.37025,2,101,12,3,NA,NA,NA,"WESLEY CHAPEL","FL",33544,15.6,35.3,39.7,9.5,42118
8401200312,"SOCIEDAD LA UNION MARTI MACEO","HISTORIC PRESERVATION",27.96036,-82.44638,1,57,12,3,201412,0,0,"TAMPA","FL",33605,28.2,46,20.7,5.1,25304
8401200050,"SOUTH FLORIDA MUSEUM OF NATURAL HISTORY","NATURAL HISTORY MUSEUM",27.49824,-82.5719,1,81,12,3,201312,4537047,4209199,"BRADENTON","FL",33004,28.9,40.8,28.8,1.5,30538
8401201181,"SOUTH FLORIDA PIONEER MUSEUM","HISTORY MUSEUM",25.44842,-80.49127,2,86,12,3,201312,3375,3375,"FLORIDA CITY","FL",33034,35.8,28.9,32.8,2.5,19732
8409500913,"SOUTH FLORIDA SCIENCE CENTER AND AQUARIUM","SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM",26.66962,-80.0677,4,99,12,3,NA,NA,NA,"WEST PALM BEACH","FL",33405,30.8,24,36,9.3,26597
8401200618,"SOUTHLAND PARK HISTORIC NEIGHBORHOOD ASSOCIATION","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",26.68054,-80.05013,1,99,12,3,NA,NA,NA,"WEST PALM BEACH","FL",33405,30.8,24,36,9.3,26597
8401200710,"ST JOSEPH HISTORICAL SOCIETY","HISTORIC PRESERVATION",29.69508,-85.37552,3,45,12,3,201312,0,0,"PORT ST JOE","FL",32456,17.3,43.8,36.8,2.2,30364
8401200366,"ST MONICA GARDENS","ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",25.65755,-80.35939,1,NA,12,3,201406,584793,584793,"MIAMI","FL",33176,11.8,29.2,50.4,8.6,38497
